Ch1,Ch2,Ch3,Ch4,Ch5,Ch6
-169.595435,-102.8397046,-93.13248666,-877.5795086,-102.0986192,-106.3316536
-96.44633082,-121.8040203,-101.8112921,87.61663300998175,-105.3763123,-107.346969
-94.11573733,-126.5869164,-95.89582328,-350.7292382,-103.4205929,-106.2641286
-66.59490648,-126.6632717,-102.7589443,243.30104242693415,-105.5332155,-105.6911483
-61.11922858,-107.015322,-91.65269135,291.5119379401506,-104.8562321,-92.49547404
-93.31541166,-106.5026217,-89.7648135,66.61836155,-103.6062191,-92.86734851
-113.5068218,-105.3892593,-87.54032893,383.9387765138795,-101.7733643,-64.15618746
-59.34233671,-113.9475692,-102.9382287,6.033160659906365,-72.99628972,-105.2776827
-114.2519322,-106.7444135,-89.05286703,-644.9134858,-96.4621642,-88.06967692
-94.04200708,-105.6462201,-89.39266891,210.62596807598314,-102.9732906,-110.14875
-89.3015134,-73.64927483,-101.3165429,472.95953644793195,-22.569534,-64.57650225
-98.02121558,-72.07431908,-123.8540175,486.6473727822065,-96.71862703,-93.05426439
-63.63565325,-83.71188632,-82.75814547,145130.54657189088,1567.5696524791074,-86.28663709
-116.032169,-280252.6974,-95.90700381,581882.0825547742,15417.576974451898,-107.9957919
-36.63316262,-292479.732,-96.73614454,622202.7544775761,18708.96739665782,-117.5250769
-41.64482076,-344340.2719,-98.97941621,498097.3011693498,5797.313022099103,-92.61877958
-52.58948434,-342864.0432,-98.42962392,475876.10157127894,5674.550384115323,-105.7151248
-58.06404522,-347669.3604,-118.6567649,447295.60675917554,5407.150230993942,-105.0550475
-63.12589752,-320619.206,-91.40572613,462505.31798753433,1331.4481681949298,-117.753585
-122.8552959,-189878.5644,-106.5474764,548165.2371,5743.751297686901,-86.98928436
1.1265920037092056,-157809.3327,-96.80801795,512926.5389271518,6132.9937263448755,-105.7234429
-13.92064737,-181652.5472,-102.1805622,168665.28798465905,7663.081768868787,-108.9254784
